Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,14.572639367185579,14.705843659780086,13.959894255322522,14.239624977111816,25109700,0.0,0.0
2000-01-04 00:00:00-05:00,13.959895085560364,14.02649845534789,13.680164347134623,13.706806182861328,20235300,0.0,0.0
2000-01-05 00:00:00-05:00,13.613559489526995,13.720121923578562,13.253905786722974,13.427071571350098,21056100,0.0,0.0
2000-01-06 00:00:00-05:00,13.427074343151848,13.760086286659005,13.360470978827106,13.573600769042969,19633500,0.0,0.0
2000-01-07 00:00:00-05:00,13.746767503321712,14.69252460775189,13.746767503321712,14.599279403686523,23930700,0.0,0.0
2000-01-10 00:00:00-05:00,14.332865715026854,14.386146927665685,13.986531735230527,14.332865715026855,20142900,0.0,0.0
2000-01-11 00:00:00-05:00,14.292901993165547,14.439425915106552,13.986529579826474,14.119733810424805,14829900,0.0,0.0
2000-01-12 00:00:00-05:00,14.106424606499138,14.226309234882983,13.866655349731447,13.866655349731445,12255000,0.0,0.0
2000-01-13 00:00:00-05:00,14.06645560333519,14.093097430754684,13.853328301152379,13.87996768951416,15063000,0.0,0.0
2000-01-14 00:00:00-05:00,13.640197414027826,14.053134728580284,13.640197414027826,13.7467622756958,18936600,0.0,0.0
2000-01-18 00:00:00-05:00,13.46703309722795,14.159698674966213,13.440391269179557,13.973213195800781,19326600,0.0,0.0
2000-01-19 00:00:00-05:00,13.906615233981087,14.02649984806713,13.640204167436973,13.653526306152344,14459700,0.0,0.0
2000-01-20 00:00:00-05:00,13.733446590950093,13.74676628789958,13.320509155875534,13.506997108459473,17214300,0.0,0.0
2000-01-21 00:00:00-05:00,13.626882192250843,13.626882192250843,13.2272668786951,13.30718994140625,20857500,0.0,0.0
2000-01-24 00:00:00-05:00,13.520319290976634,13.520319290976634,12.254872237331375,12.654487609863281,23399700,0.0,0.0
2000-01-25 00:00:00-05:00,12.747723760780381,13.040774068698727,12.681120420275457,13.027454376220703,19211400,0.0,0.0
2000-01-26 00:00:00-05:00,13.027460533008782,13.227268209895419,12.787691320744816,13.200626373291016,13615200,0.0,0.0
2000-01-27 00:00:00-05:00,13.067429588224615,13.10739114659839,12.334801831058716,12.601210594177246,21969900,0.0,0.0
