Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-01-03 00:00:00-05:00,12.507912379044752,12.507912379044752,12.152958108828617,12.305081367492676,634300,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,12.068445867531711,12.254374305266793,11.941676478166883,11.958579063415527,172000,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,12.043091456095379,12.229019885592992,11.950127241346571,12.16986083984375,343600,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,12.25437828693247,12.44030678507903,12.161414037859188,12.398050308227539,420800,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,12.61778237147209,13.20937297160809,12.583977194321463,13.184019088745117,337100,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,13.048802100009606,13.141766363675478,12.837519682587171,12.888227462768555,451700,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,12.947386539646837,13.0657046934034,12.854422275980966,12.888227462768555,142900,0.0,0.0,0.0
2000-01-12 00:00:00-05:00,12.981184449914384,13.082599953429341,12.913574114237747,12.955830574035645,84300,0.0,0.0,0.0
2000-01-13 00:00:00-05:00,13.031898332678754,13.133313883905826,12.854421118031377,13.023447036743164,233800,0.0,0.0,0.0
2000-01-14 00:00:00-05:00,13.23472737710812,13.243178671729517,12.913578181495023,13.065701484680176,76100,0.0,0.0,0.0
2000-01-18 00:00:00-05:00,12.922029900550843,13.006542849540711,12.79526047706604,12.845968246459961,218300,0.0,0.0,0.0
2000-01-19 00:00:00-05:00,12.905120581135417,12.998084776546346,12.82060767621639,12.938925743103027,137800,0.0,0.0,0.0
2000-01-20 00:00:00-05:00,13.006537260598693,13.006537260598693,12.65158302736598,12.761449813842773,425500,0.0,0.0,0.0
2000-01-21 00:00:00-05:00,12.837515277824224,12.837515277824224,12.507914819736571,12.617781639099121,345000,0.0,0.0,0.0
2000-01-24 00:00:00-05:00,12.719198575513115,12.719198575513115,12.043094996748298,12.254377365112305,278200,0.0,0.0,0.0
2000-01-25 00:00:00-05:00,12.212118819439212,12.254375285942462,12.076898126628812,12.102252006530762,85000,0.0,0.0,0.0
2000-01-26 00:00:00-05:00,12.178318683663868,12.321990729203275,12.127610902885253,12.21212387084961,385500,0.0,0.0,0.0
2000-01-27 00:00:00-05:00,12.212123563108237,12.457211164028749,12.110708004106646,12.440308570861816,67800,0.0,0.0,0.0
2000-01-28 00:00:00-05:00,12.195217125383143,12.45720723687786,12.195217125383143,12.338889122009277,37100,0.0,0.0,0.0
2000-01-31 00:00:00-05:00,12.152959505503178,12.567072868347168,12.034641401833468,12.567072868347168,195800,0.0,0.0,0.0
2000-02-01 00:00:00-05:00,12.465662460612215,12.491016350362612,12.2459287494421,12.440308570861816,104000,0.0,0.0,0.0
2000-02-02 00:00:00-05:00,12.499464318873517,12.53326949620651,12.355792315208305,12.465659141540527,72700,0.0,0.0,0.0
2000-02-03 00:00:00-05:00,12.364242159787732,12.457206386553052,12.237472759653203,12.296631813049316,87900,0.0,0.0,0.0
2000-02-04 00:00:00-05:00,12.499460741775072,12.499460741775072,12.229019400506106,12.288178443908691,137500,0.0,0.0,0.0
2000-02-07 00:00:00-05:00,12.237474157790508,12.338889689484905,12.18676639194331,12.271279335021973,31600,0.0,0.0,0.0
2000-02-08 00:00:00-05:00,12.440307285023383,12.524820242122727,12.35579432792404,12.423404693603516,314700,0.0,0.0,0.0
2000-02-09 00:00:00-05:00,12.431851883824754,12.440303176743736,12.178313096255248,12.313533782958984,90900,0.0,0.0,0.0
2000-02-10 00:00:00-05:00,12.26282437755303,12.26282437755303,11.899418830871582,11.899418830871582,149100,0.0,0.0,0.0
2000-02-11 00:00:00-05:00,12.026193304566004,12.026193304566004,11.637433717770476,11.671238899230957,166800,0.0,0.0,0.0
2000-02-14 00:00:00-05:00,11.705035727030948,11.823353777701298,11.637425412362177,11.730389595031738,209200,0.0,0.0,0.0
2000-02-15 00:00:00-05:00,11.823363749723859,12.00084097541664,11.713496895723566,11.992389678955078,54500,0.0,0.0,0.0
2000-02-16 00:00:00-05:00,11.967034373307246,11.97548566876862,11.73039810038874,11.823362350463867,315500,0.0,0.0,0.0
2000-02-17 00:00:00-05:00,11.831813972816411,11.933229521154837,11.645885467529295,11.645885467529297,113700,0.0,0.0,0.0
2000-02-18 00:00:00-05:00,11.679688921408856,11.696591510296567,11.392344910317755,11.510663032531738,191300,0.0,0.0,0.0
2000-02-22 00:00:00-05:00,11.612077486997396,11.74729818553594,11.41769773284824,11.696590423583984,266600,0.0,0.0,0.0
2000-02-23 00:00:00-05:00,11.69659209145753,11.7050433863213,11.417699360953124,11.443053245544434,103200,0.0,0.0,0.0
2000-02-24 00:00:00-05:00,11.45150073872792,11.45150073872792,11.062741304055239,11.206413269042969,166100,0.0,0.0,0.0
2000-02-25 00:00:00-05:00,11.13035467771809,11.2486727988176,10.868364552426321,10.927523612976074,258800,0.0,0.0,0.0
2000-02-28 00:00:00-05:00,11.062741849780625,11.214865114330703,10.876813415330531,11.138803482055664,222000,0.0,0.0,0.0
2000-02-29 00:00:00-05:00,11.214865222561931,11.257121685344758,11.088095834213455,11.09654712677002,131300,0.0,0.0,0.0
2000-03-01 00:00:00-05:00,11.045842121602204,11.155708952191974,10.952877880333938,10.995134353637695,295500,0.0,0.0,0.0
2000-03-02 00:00:00-05:00,10.910620015091691,11.07119459316043,10.910620015091691,11.020486831665039,1447500,0.0,0.0,0.0
2000-03-03 00:00:00-05:00,11.054297550880827,11.088102742167925,10.919076785732438,10.961333274841309,220900,0.0,0.0,0.0
2000-03-06 00:00:00-05:00,10.85991447759089,10.986683907290395,10.699339866638184,10.699339866638184,315100,0.0,0.0,0.0
2000-03-07 00:00:00-05:00,10.386639131727522,10.386639131727522,9.921818015173402,10.124649047851562,224100,0.0,0.0,0.0
2000-03-08 00:00:00-05:00,10.24296859864764,10.547215190686678,10.065491419958201,10.437348365783691,309900,0.0,0.0,0.0
2000-03-09 00:00:00-05:00,10.471156150384656,10.800756707176426,10.4119970760887,10.716243743896484,1267300,0.0,0.0,0.0
2000-03-10 00:00:00-05:00,10.716241232224302,10.817656764390462,10.51341016789198,10.589471817016602,1967700,0.0,0.0,0.0
2000-03-13 00:00:00-05:00,10.361290177579633,10.589475197803655,10.344387583488965,10.420449256896973,1061900,0.0,0.0,0.0
2000-03-14 00:00:00-05:00,10.54721948023138,10.54721948023138,10.276777955097241,10.36129093170166,552800,0.0,0.0,0.0
2000-03-15 00:00:00-05:00,10.369737225807517,11.07119459316043,10.29367558356443,11.020486831665039,1582200,0.0,0.0,0.0
2000-03-16 00:00:00-05:00,11.358535631965188,11.696587287678438,11.223314969679889,11.493756294250488,580200,0.0,0.0,0.0
2000-03-17 00:00:00-05:00,11.734134809705948,11.742613230811227,11.3526058599684,11.445868492126465,116000,0.068,0.0,0.0
2000-03-20 00:00:00-05:00,11.505227331266989,11.505227331266989,11.20848233746128,11.344137191772461,563400,0.0,0.0,0.0
2000-03-21 00:00:00-05:00,11.369566928614438,11.556092262268066,11.267825837530639,11.556092262268066,32600,0.0,0.0,0.0
