Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-06-16 00:00:00-04:00,8.250930111504104,8.250930111504104,8.232276916503906,8.232276916503906,2100,0.0,0.0,0.0
2000-06-19 00:00:00-04:00,8.182538986206055,8.182538986206055,8.182538986206055,8.182538986206055,300,0.0,0.0,0.0
2000-06-20 00:00:00-04:00,8.182538986206055,8.182538986206055,8.182538986206055,8.182538986206055,0,0.0,0.0,0.0
2000-06-21 00:00:00-04:00,8.182538986206055,8.182538986206055,8.182538986206055,8.182538986206055,0,0.0,0.0,0.0
2000-06-22 00:00:00-04:00,8.182538986206055,8.182538986206055,8.182538986206055,8.182538986206055,0,0.0,0.0,0.0
2000-06-23 00:00:00-04:00,8.182538986206055,8.182538986206055,8.182538986206055,8.182538986206055,0,0.0,0.0,0.0
2000-06-26 00:00:00-04:00,8.120360374450684,8.120360374450684,8.120360374450684,8.120360374450684,600,0.0,0.0,0.0
2000-06-27 00:00:00-04:00,8.139013290405273,8.139013290405273,8.139013290405273,8.139013290405273,75000,0.0,0.0,0.0
2000-06-28 00:00:00-04:00,8.139013290405273,8.139013290405273,8.139013290405273,8.139013290405273,0,0.0,0.0,0.0
2000-06-29 00:00:00-04:00,8.139013290405273,8.139013290405273,8.139013290405273,8.139013290405273,0,0.0,0.0,0.0
2000-06-30 00:00:00-04:00,8.139013290405273,8.139013290405273,8.139013290405273,8.139013290405273,0,0.0,0.0,0.0
2000-07-03 00:00:00-04:00,8.139013290405273,8.139013290405273,8.139013290405273,8.139013290405273,0,0.0,0.0,0.0
2000-07-05 00:00:00-04:00,8.139013290405273,8.139013290405273,8.139013290405273,8.139013290405273,0,0.0,0.0,0.0
2000-07-06 00:00:00-04:00,8.139013290405273,8.139013290405273,8.139013290405273,8.139013290405273,0,0.0,0.0,0.0
2000-07-07 00:00:00-04:00,8.139013290405273,8.139013290405273,8.139013290405273,8.139013290405273,0,0.0,0.0,0.0
2000-07-10 00:00:00-04:00,8.20740795135498,8.20740795135498,8.20740795135498,8.20740795135498,600,0.0,0.0,0.0
2000-07-11 00:00:00-04:00,8.05817520284207,8.05817520284207,7.983562469482421,7.983562469482422,3000,0.0,0.0,0.0
2000-07-12 00:00:00-04:00,7.983562469482421,7.983562469482421,7.983562469482421,7.983562469482422,0,0.0,0.0,0.0
2000-07-13 00:00:00-04:00,8.06439785980317,8.107921600341797,8.06439785980317,8.107921600341797,1800,0.0,0.0,0.0
2000-07-14 00:00:00-04:00,8.300671577453613,8.300671577453613,8.300671577453613,8.300671577453613,300,0.0,0.0,0.0
2000-07-17 00:00:00-04:00,8.300671577453613,8.300671577453613,8.300671577453613,8.300671577453613,0,0.0,0.0,0.0
2000-07-18 00:00:00-04:00,8.300671577453613,8.300671577453613,8.300671577453613,8.300671577453613,0,0.0,0.0,0.0
2000-07-19 00:00:00-04:00,8.301619529724121,8.301619529724121,8.301619529724121,8.301619529724121,0,0.012,0.0,0.0
