Date,WF_Equity
2005-04-04T04:00:00.000000+0000,1.032144093480332
2005-04-05T04:00:00.000000+0000,1.0306115663422508
2005-04-06T04:00:00.000000+0000,1.0307519965874825
2005-04-07T04:00:00.000000+0000,1.027039147798778
2005-04-08T04:00:00.000000+0000,1.0303913324925564
2005-04-11T04:00:00.000000+0000,1.0288921306817145
2005-04-12T04:00:00.000000+0000,1.0251573646915428
2005-04-13T04:00:00.000000+0000,1.024553462021009
2005-04-14T04:00:00.000000+0000,1.0168467783101693
2005-04-15T04:00:00.000000+0000,1.0173042582775251
2005-04-18T04:00:00.000000+0000,1.0154858744716098
2005-04-19T04:00:00.000000+0000,1.0187797328708637
2005-04-20T04:00:00.000000+0000,1.014608084989477
2005-04-21T04:00:00.000000+0000,1.0220789135929054
2005-04-22T04:00:00.000000+0000,1.0029042933751764
2005-04-25T04:00:00.000000+0000,1.0110040351814489
2005-04-26T04:00:00.000000+0000,1.0117066280778835
2005-04-27T04:00:00.000000+0000,1.0130178979449493
2005-04-28T04:00:00.000000+0000,1.0200405498683562
2005-04-29T04:00:00.000000+0000,1.0192964043114219
2005-05-02T04:00:00.000000+0000,1.0186794018280958
2005-05-03T04:00:00.000000+0000,1.0207927856202255
2005-05-04T04:00:00.000000+0000,1.016201322747922
2005-05-05T04:00:00.000000+0000,1.0173615644864167
2005-05-06T04:00:00.000000+0000,1.0152642503988156
2005-05-09T04:00:00.000000+0000,1.0117811442853613
2005-05-10T04:00:00.000000+0000,1.0161060967531255
2005-05-11T04:00:00.000000+0000,1.016261890249788
2005-05-12T04:00:00.000000+0000,1.0158530570644344
2005-05-13T04:00:00.000000+0000,1.0149020757410567
2005-05-16T04:00:00.000000+0000,1.0199008514304622
2005-05-17T04:00:00.000000+0000,1.017321461236257
2005-05-18T04:00:00.000000+0000,1.012629138651442
2005-05-19T04:00:00.000000+0000,1.010544324963383
2005-05-20T04:00:00.000000+0000,1.0117070110122495
2005-05-23T04:00:00.000000+0000,1.0146338576209524
2005-05-24T04:00:00.000000+0000,1.0167299102667993
2005-05-25T04:00:00.000000+0000,1.0200274793855004
2005-05-26T04:00:00.000000+0000,1.0199525841654615
2005-05-27T04:00:00.000000+0000,1.021727312139059
2005-05-31T04:00:00.000000+0000,1.0182913237240188
2005-06-01T04:00:00.000000+0000,1.0227742975869953
2005-06-02T04:00:00.000000+0000,1.019176052878351
2005-06-03T04:00:00.000000+0000,1.0246594854751347
2005-06-06T04:00:00.000000+0000,1.0227281662048167
2005-06-07T04:00:00.000000+0000,1.023887108700208
2005-06-08T04:00:00.000000+0000,1.0220231117128193
2005-06-09T04:00:00.000000+0000,1.021104228901225
2005-06-10T04:00:00.000000+0000,1.020476721979152
2005-06-13T04:00:00.000000+0000,1.0178093220619564
2005-06-14T04:00:00.000000+0000,1.0114963336107545
2005-06-15T04:00:00.000000+0000,1.0118691816606606
2005-06-16T04:00:00.000000+0000,1.0136543585897968
2005-06-17T04:00:00.000000+0000,1.0142877519975664
2005-06-20T04:00:00.000000+0000,1.0147683690655285
2005-06-21T04:00:00.000000+0000,1.0168449799614239
2005-06-22T04:00:00.000000+0000,1.0144418536891935
2005-06-23T04:00:00.000000+0000,1.0094753520731998
2005-06-24T04:00:00.000000+0000,1.0062174670116328
2005-06-27T04:00:00.000000+0000,1.0061720512459857
2005-06-28T04:00:00.000000+0000,1.0135851664624869
2005-06-29T04:00:00.000000+0000,1.012474054987117
2005-06-30T04:00:00.000000+0000,1.0197215983529224
2005-07-01T04:00:00.000000+0000,1.0187585225492695
2005-07-05T04:00:00.000000+0000,1.0209663165094858
2005-07-06T04:00:00.000000+0000,1.0165433919129934
2005-07-07T04:00:00.000000+0000,1.017433295134334
2005-07-08T04:00:00.000000+0000,1.0233038262216299
2005-07-11T04:00:00.000000+0000,1.0208783285659764
2005-07-12T04:00:00.000000+0000,1.0182227843538298
2005-07-13T04:00:00.000000+0000,1.0149734132577135
2005-07-14T04:00:00.000000+0000,1.01210036702049
2005-07-15T04:00:00.000000+0000,1.0137474051008653
2005-07-18T04:00:00.000000+0000,1.0165489726044432
2005-07-19T04:00:00.000000+0000,1.0195021017884371
2005-07-20T04:00:00.000000+0000,1.0199938936961528
2005-07-21T04:00:00.000000+0000,1.0130968362088197
2005-07-22T04:00:00.000000+0000,1.0150631332948
2005-07-25T04:00:00.000000+0000,1.0154179979179792
2005-07-26T04:00:00.000000+0000,1.0163292542577909
2005-07-27T04:00:00.000000+0000,1.0179350486220202
2005-07-28T04:00:00.000000+0000,1.016941263772888
2005-07-29T04:00:00.000000+0000,1.0220027951197799
2005-08-01T04:00:00.000000+0000,1.0217486365331985
2005-08-02T04:00:00.000000+0000,1.0232219543977799
2005-08-03T04:00:00.000000+0000,1.0205051178006228
2005-08-04T04:00:00.000000+0000,1.0196705131043013
2005-08-05T04:00:00.000000+0000,1.0194261183491846
2005-08-08T04:00:00.000000+0000,1.0177545356899145
2005-08-09T04:00:00.000000+0000,1.020095392113056
2005-08-10T04:00:00.000000+0000,1.0168195337349217
2005-08-11T04:00:00.000000+0000,1.0182812971900315
2005-08-12T04:00:00.000000+0000,1.0195218612879566
2005-08-15T04:00:00.000000+0000,1.0202999121092873
2005-08-16T04:00:00.000000+0000,1.0227955674130957
2005-08-17T04:00:00.000000+0000,1.0213719189874129
2005-08-18T04:00:00.000000+0000,1.024334085597249
2005-08-19T04:00:00.000000+0000,1.0253347229823737
2005-08-22T04:00:00.000000+0000,1.0243790065968132
2005-08-23T04:00:00.000000+0000,1.0250025430505643
2005-08-24T04:00:00.000000+0000,1.026483593612618
2005-08-25T04:00:00.000000+0000,1.0245283044077187
2005-08-26T04:00:00.000000+0000,1.023958655388808
2005-08-29T04:00:00.000000+0000,1.0264859876907357
2005-08-30T04:00:00.000000+0000,1.0296661566227392
2005-08-31T04:00:00.000000+0000,1.0322228879026576
2005-09-01T04:00:00.000000+0000,1.0316896120485717
2005-09-02T04:00:00.000000+0000,1.0301853210300134
2005-09-06T04:00:00.000000+0000,1.03196549315582
2005-09-07T04:00:00.000000+0000,1.0322301221998065
2005-09-08T04:00:00.000000+0000,1.0347502955291155
2005-09-09T04:00:00.000000+0000,1.035184258949309
2005-09-12T04:00:00.000000+0000,1.0399410212042624
2005-09-13T04:00:00.000000+0000,1.0465880681291067
2005-09-14T04:00:00.000000+0000,1.044778769739693
2005-09-15T04:00:00.000000+0000,1.0450624224912992
2005-09-16T04:00:00.000000+0000,1.0447238232474485
2005-09-19T04:00:00.000000+0000,1.0442754963404903
2005-09-20T04:00:00.000000+0000,1.0360601185322866
2005-09-21T04:00:00.000000+0000,1.0314723969017023
2005-09-22T04:00:00.000000+0000,1.0411856147422127
2005-09-23T04:00:00.000000+0000,1.0436745409419241
2005-09-26T04:00:00.000000+0000,1.0435065959593905
2005-09-27T04:00:00.000000+0000,1.040514779741146
2005-09-28T04:00:00.000000+0000,1.0375745053691552
2005-09-29T04:00:00.000000+0000,1.0324484942125076
2005-09-30T04:00:00.000000+0000,1.029507522093171
2005-10-03T04:00:00.000000+0000,1.0295494745553548
2005-10-04T04:00:00.000000+0000,1.0327336065815458
2005-10-05T04:00:00.000000+0000,1.0276141056528019
2005-10-06T04:00:00.000000+0000,1.0248493758263195
2005-10-07T04:00:00.000000+0000,1.0205932624555827
2005-10-10T04:00:00.000000+0000,1.0176714757528003
2005-10-11T04:00:00.000000+0000,1.0160293298157654
2005-10-12T04:00:00.000000+0000,1.0193453027644905
2005-10-13T04:00:00.000000+0000,1.0216852526008635
2005-10-14T04:00:00.000000+0000,1.0263066913340821
2005-10-17T04:00:00.000000+0000,1.0250472645419857
2005-10-18T04:00:00.000000+0000,1.026651398868433
2005-10-19T04:00:00.000000+0000,1.0204442109397558
2005-10-20T04:00:00.000000+0000,1.0234012152797285
2005-10-21T04:00:00.000000+0000,1.0218748919454583
2005-10-24T04:00:00.000000+0000,1.0186058080089966
2005-10-25T04:00:00.000000+0000,1.0240042196298245
2005-10-26T04:00:00.000000+0000,1.0299894222786456
2005-10-27T04:00:00.000000+0000,1.0269034978066887
2005-10-28T04:00:00.000000+0000,1.034556654440109
2005-10-31T05:00:00.000000+0000,1.0376410679458363
2005-11-01T05:00:00.000000+0000,1.0412306083608205
2005-11-02T05:00:00.000000+0000,1.0382019890086462
2005-11-03T05:00:00.000000+0000,1.0388959463104117
2005-11-04T05:00:00.000000+0000,1.0339662627520387
2005-11-07T05:00:00.000000+0000,1.0323793661919738
2005-11-08T05:00:00.000000+0000,1.0348087481424229
2005-11-09T05:00:00.000000+0000,1.034741631669504
2005-11-10T05:00:00.000000+0000,1.0387171509353126
2005-11-11T05:00:00.000000+0000,1.0386213300708667
2005-11-14T05:00:00.000000+0000,1.0395830202906555
2005-11-15T05:00:00.000000+0000,1.044086793543945
2005-11-16T05:00:00.000000+0000,1.0464983387824727
2005-11-17T05:00:00.000000+0000,1.047142049213715
2005-11-18T05:00:00.000000+0000,1.0493838717936654
2005-11-21T05:00:00.000000+0000,1.0492952644853004
2005-11-22T05:00:00.000000+0000,1.0530055607766735
2005-11-23T05:00:00.000000+0000,1.0540294258935208
2005-11-25T05:00:00.000000+0000,1.0542391955924773
2005-11-28T05:00:00.000000+0000,1.05747107499133
2005-11-29T05:00:00.000000+0000,1.0512760846828137
2005-11-30T05:00:00.000000+0000,1.055409666818401
2005-12-01T05:00:00.000000+0000,1.0507210244569762
2005-12-02T05:00:00.000000+0000,1.0533050777134838
2005-12-05T05:00:00.000000+0000,1.0514082891991245
2005-12-06T05:00:00.000000+0000,1.0514251316357803
2005-12-07T05:00:00.000000+0000,1.0483826820220823
2005-12-08T05:00:00.000000+0000,1.0464832736611562
2005-12-09T05:00:00.000000+0000,1.044258674552883
2005-12-12T05:00:00.000000+0000,1.0418784145433846
2005-12-13T05:00:00.000000+0000,1.0439087117556496
2005-12-14T05:00:00.000000+0000,1.0391820856366325
2005-12-15T05:00:00.000000+0000,1.041187600345892
2005-12-16T05:00:00.000000+0000,1.0464445723587223
2005-12-19T05:00:00.000000+0000,1.0469570834110962
2005-12-20T05:00:00.000000+0000,1.0485828670667205
2005-12-21T05:00:00.000000+0000,1.049915830251048
2005-12-22T05:00:00.000000+0000,1.0490780297483615
2005-12-23T05:00:00.000000+0000,1.046760594722899
2005-12-27T05:00:00.000000+0000,1.045470748976409
2005-12-28T05:00:00.000000+0000,1.0456283139903317
2005-12-29T05:00:00.000000+0000,1.0430471632830547
2005-12-30T05:00:00.000000+0000,1.0390255797014296
2006-01-10T05:00:00.000000+0000,1.0390255797014296
2006-01-11T05:00:00.000000+0000,1.037925726911315
2006-01-12T05:00:00.000000+0000,1.0417945710835224
2006-01-13T05:00:00.000000+0000,1.0437624827635512
2006-01-17T05:00:00.000000+0000,1.042108874661573
2006-01-18T05:00:00.000000+0000,1.0414828511971723
2006-01-19T05:00:00.000000+0000,1.0451276506373874
2006-01-20T05:00:00.000000+0000,1.0353348799060222
2006-01-23T05:00:00.000000+0000,1.0356997473188403
2006-01-24T05:00:00.000000+0000,1.0404621441894621
2006-01-25T05:00:00.000000+0000,1.0414553057616527
2006-01-26T05:00:00.000000+0000,1.039523841141074
2006-01-27T05:00:00.000000+0000,1.0388522661848796
2006-01-30T05:00:00.000000+0000,1.0394642059273789
2006-01-31T05:00:00.000000+0000,1.0418951700267043
2006-02-01T05:00:00.000000+0000,1.0398484290227865
2006-02-02T05:00:00.000000+0000,1.043986434389627
2006-02-03T05:00:00.000000+0000,1.042431653563962
2006-02-06T05:00:00.000000+0000,1.040208518221629
2006-02-07T05:00:00.000000+0000,1.0408934689537066
2006-02-08T05:00:00.000000+0000,1.0450795824249073
2006-02-09T05:00:00.000000+0000,1.044864330142475
2006-02-10T05:00:00.000000+0000,1.0477823633193777
2006-02-13T05:00:00.000000+0000,1.048578947008908
2006-02-14T05:00:00.000000+0000,1.043938652464599
2006-02-15T05:00:00.000000+0000,1.0412145550848864
2006-02-16T05:00:00.000000+0000,1.039854136060261
2006-02-17T05:00:00.000000+0000,1.0436386329413467
2006-02-21T05:00:00.000000+0000,1.0453306336451254
2006-02-22T05:00:00.000000+0000,1.0409053910358916
2006-02-23T05:00:00.000000+0000,1.0413248730580131
2006-02-24T05:00:00.000000+0000,1.0384291988008678
2006-02-27T05:00:00.000000+0000,1.0420699751835065
2006-02-28T05:00:00.000000+0000,1.0454457127287942
2006-03-01T05:00:00.000000+0000,1.0399474984634118
2006-03-02T05:00:00.000000+0000,1.037525425433213
2006-03-03T05:00:00.000000+0000,1.0371092871931484
2006-03-06T05:00:00.000000+0000,1.0360752754769902
2006-03-07T05:00:00.000000+0000,1.0380601689646833
2006-03-08T05:00:00.000000+0000,1.0362293405187712
2006-03-09T05:00:00.000000+0000,1.0377461334237734
2006-03-10T05:00:00.000000+0000,1.0329014562731897
2006-03-13T05:00:00.000000+0000,1.0329488894455026
2006-03-14T05:00:00.000000+0000,1.037415286083932
2006-03-15T05:00:00.000000+0000,1.039270292951927
2006-03-16T05:00:00.000000+0000,1.0340090174682706
2006-03-17T05:00:00.000000+0000,1.0292531437673451
2006-03-20T05:00:00.000000+0000,1.024252461513519
2006-03-21T05:00:00.000000+0000,1.0240269085835134
2006-03-22T05:00:00.000000+0000,1.0270299319014828
2006-03-23T05:00:00.000000+0000,1.0230542166283418
2006-03-24T05:00:00.000000+0000,1.0261301202362954
2006-03-27T05:00:00.000000+0000,1.0249924775473593
2006-03-28T05:00:00.000000+0000,1.0202993596935261
2006-03-29T05:00:00.000000+0000,1.0220790905882113
2006-03-30T05:00:00.000000+0000,1.0206793440139743
2006-03-31T05:00:00.000000+0000,1.018204977783147
2006-04-03T04:00:00.000000+0000,1.0173150577784735
2006-04-04T04:00:00.000000+0000,1.0170311363135185
2006-04-05T04:00:00.000000+0000,1.0178248825334342
2006-04-06T04:00:00.000000+0000,1.0115460886286818
2006-04-07T04:00:00.000000+0000,1.0101966931703454
2006-04-10T04:00:00.000000+0000,1.012935800544578
2006-04-11T04:00:00.000000+0000,1.010864238183935
2006-04-12T04:00:00.000000+0000,1.0115273177200284
2006-04-13T04:00:00.000000+0000,1.0119999819927759
2006-04-17T04:00:00.000000+0000,1.0097093703889084
2006-04-18T04:00:00.000000+0000,1.0155310205355401
2006-04-19T04:00:00.000000+0000,1.0190887328180693
2006-04-20T04:00:00.000000+0000,1.019270907672068
2006-04-21T04:00:00.000000+0000,1.023686491795909
2006-04-24T04:00:00.000000+0000,1.02698369658125
2006-04-25T04:00:00.000000+0000,1.0266725189741825
2006-04-26T04:00:00.000000+0000,1.0252385009289642
2006-04-27T04:00:00.000000+0000,1.0216690776245247
2006-04-28T04:00:00.000000+0000,1.0200165376827321
2006-05-01T04:00:00.000000+0000,1.025627545554104
2006-05-02T04:00:00.000000+0000,1.0240786315221497
2006-05-03T04:00:00.000000+0000,1.0289258632098435
2006-05-04T04:00:00.000000+0000,1.0323900379593838
2006-05-05T04:00:00.000000+0000,1.023949005620332
2006-05-08T04:00:00.000000+0000,1.0212564333568852
2006-05-09T04:00:00.000000+0000,1.0202330987589165
2006-05-10T04:00:00.000000+0000,1.0198768358386348
2006-05-11T04:00:00.000000+0000,1.0247951082078461
2006-05-12T04:00:00.000000+0000,1.0295756067946236
2006-05-15T04:00:00.000000+0000,1.03250027281062
2006-05-16T04:00:00.000000+0000,1.0358402490693899
2006-05-17T04:00:00.000000+0000,1.0348202301594667
2006-05-18T04:00:00.000000+0000,1.0358732521674827
2006-05-19T04:00:00.000000+0000,1.0354183508406243
2006-05-22T04:00:00.000000+0000,1.037568561201472
2006-05-23T04:00:00.000000+0000,1.0360091140603176
2006-05-24T04:00:00.000000+0000,1.0376078851522759
2006-05-25T04:00:00.000000+0000,1.0338839533468154
2006-05-26T04:00:00.000000+0000,1.0324753782719776
2006-05-30T04:00:00.000000+0000,1.0411619469272175
2006-05-31T04:00:00.000000+0000,1.0389077373307982
2006-06-01T04:00:00.000000+0000,1.0427216182112509
2006-06-02T04:00:00.000000+0000,1.0466593047396475
2006-06-05T04:00:00.000000+0000,1.0415299646190537
2006-06-06T04:00:00.000000+0000,1.0413244272700006
2006-06-07T04:00:00.000000+0000,1.0399546979179914
2006-06-08T04:00:00.000000+0000,1.0462987157912267
2006-06-09T04:00:00.000000+0000,1.0458751521272964
2006-06-12T04:00:00.000000+0000,1.0423672529800583
2006-06-13T04:00:00.000000+0000,1.0477491060874804
2006-06-14T04:00:00.000000+0000,1.0428896231064066
2006-06-15T04:00:00.000000+0000,1.0379468450256584
2006-06-16T04:00:00.000000+0000,1.0416467906879268
2006-06-19T04:00:00.000000+0000,1.040689927970213
2006-06-20T04:00:00.000000+0000,1.0329920657088036
2006-06-21T04:00:00.000000+0000,1.02868766074135
2006-06-22T04:00:00.000000+0000,1.0316132639980733
2006-06-23T04:00:00.000000+0000,1.0304020083521368
2006-06-26T04:00:00.000000+0000,1.0279315340033741
2006-06-27T04:00:00.000000+0000,1.0289601978140703
2006-06-28T04:00:00.000000+0000,1.0277233288109453
2006-06-29T04:00:00.000000+0000,1.0314907037319152
2006-06-30T04:00:00.000000+0000,1.0392358365079368
2006-07-03T04:00:00.000000+0000,1.0380573539968336
2006-07-05T04:00:00.000000+0000,1.0396986130222026
2006-07-06T04:00:00.000000+0000,1.0401595706114344
2006-07-07T04:00:00.000000+0000,1.0386227794602518
2006-07-10T04:00:00.000000+0000,1.0379872815744937
2006-07-11T04:00:00.000000+0000,1.0357533203905451
2006-07-12T04:00:00.000000+0000,1.033761275473821
2006-07-13T04:00:00.000000+0000,1.026773351478699
2006-07-14T04:00:00.000000+0000,1.0193240206387784
2006-07-17T04:00:00.000000+0000,1.019694678216144
2006-07-18T04:00:00.000000+0000,1.0177056586154314
2006-07-19T04:00:00.000000+0000,1.0295790808278091
2006-07-20T04:00:00.000000+0000,1.0290707595612685
2006-07-21T04:00:00.000000+0000,1.0271894168176654
2006-07-24T04:00:00.000000+0000,1.0250924906222976
2006-07-25T04:00:00.000000+0000,1.0253336791392262
2006-07-26T04:00:00.000000+0000,1.034415538880747
2006-07-27T04:00:00.000000+0000,1.0321296619533882
2006-07-28T04:00:00.000000+0000,1.0379350303727097
2006-07-31T04:00:00.000000+0000,1.0427605058506848
2006-08-01T04:00:00.000000+0000,1.0420001802146936
2006-08-02T04:00:00.000000+0000,1.0509670296815108
2006-08-03T04:00:00.000000+0000,1.0390928241252562
2006-08-04T04:00:00.000000+0000,1.0396341624636556
2006-08-07T04:00:00.000000+0000,1.0380537320674874
2006-08-08T04:00:00.000000+0000,1.041190368086127
2006-08-09T04:00:00.000000+0000,1.0408977238985626
2006-08-10T04:00:00.000000+0000,1.0469440970406458
2006-08-11T04:00:00.000000+0000,1.0477908093868118
2006-08-14T04:00:00.000000+0000,1.0531080525403254
2006-08-15T04:00:00.000000+0000,1.0549593372142478
2006-08-16T04:00:00.000000+0000,1.0537335907732164
2006-08-17T04:00:00.000000+0000,1.0535529949664049
2006-08-18T04:00:00.000000+0000,1.0509633159234644
2006-08-21T04:00:00.000000+0000,1.0533103007381757
2006-08-22T04:00:00.000000+0000,1.053330016697541
2006-08-23T04:00:00.000000+0000,1.0482199213584185
2006-08-24T04:00:00.000000+0000,1.0450734658807483
2006-08-25T04:00:00.000000+0000,1.0425885516475866
2006-08-28T04:00:00.000000+0000,1.043568160925619
2006-08-29T04:00:00.000000+0000,1.0398376467727024
2006-08-30T04:00:00.000000+0000,1.0332116596851746
2006-08-31T04:00:00.000000+0000,1.0329469257300825
2006-09-01T04:00:00.000000+0000,1.0318521337122348
2006-09-05T04:00:00.000000+0000,1.036148789844449
2006-09-06T04:00:00.000000+0000,1.0364033873815874
2006-09-07T04:00:00.000000+0000,1.0310575798337491
2006-09-08T04:00:00.000000+0000,1.0272797339070021
2006-09-11T04:00:00.000000+0000,1.0243907692596645
2006-09-12T04:00:00.000000+0000,1.0209123483596123
2006-09-13T04:00:00.000000+0000,1.0251241037373198
2006-09-14T04:00:00.000000+0000,1.0232996065139643
2006-09-15T04:00:00.000000+0000,1.0244499099781446
2006-09-18T04:00:00.000000+0000,1.025402008550055
2006-09-19T04:00:00.000000+0000,1.0215973176844386
2006-09-20T04:00:00.000000+0000,1.0201056674321103
2006-09-21T04:00:00.000000+0000,1.0255750990227104
2006-09-22T04:00:00.000000+0000,1.0264525549104746
2006-09-25T04:00:00.000000+0000,1.0223182661170187
2006-09-26T04:00:00.000000+0000,1.0200141130931646
2006-09-27T04:00:00.000000+0000,1.0218021613376025
2006-09-28T04:00:00.000000+0000,1.0217627072346567
2006-09-29T04:00:00.000000+0000,1.023264194038891
2006-10-02T04:00:00.000000+0000,1.026308295333634
2006-10-03T04:00:00.000000+0000,1.032320929665194
2006-10-04T04:00:00.000000+0000,1.0392218688935166
2006-10-05T04:00:00.000000+0000,1.0424022140094804
2006-10-06T04:00:00.000000+0000,1.045041631591924
2006-10-09T04:00:00.000000+0000,1.045897031668484
2006-10-10T04:00:00.000000+0000,1.043797165880229
2006-10-11T04:00:00.000000+0000,1.0455245749645647
2006-10-12T04:00:00.000000+0000,1.0424894142925798
2006-10-13T04:00:00.000000+0000,1.0427161401966343
2006-10-16T04:00:00.000000+0000,1.0452224109457788
2006-10-17T04:00:00.000000+0000,1.044919594798331
2006-10-18T04:00:00.000000+0000,1.0505428043147902
2006-10-19T04:00:00.000000+0000,1.0546710826119277
2006-10-20T04:00:00.000000+0000,1.043860145450061
2006-10-23T04:00:00.000000+0000,1.036935056754307
2006-10-24T04:00:00.000000+0000,1.0382437304911483
2006-10-25T04:00:00.000000+0000,1.0387744408424975
2006-10-26T04:00:00.000000+0000,1.0349176837974292
2006-10-27T04:00:00.000000+0000,1.0408916229347922
2006-10-30T05:00:00.000000+0000,1.0441360503319932
2006-10-31T05:00:00.000000+0000,1.0435960119874508
2006-11-01T05:00:00.000000+0000,1.044532067178114
2006-11-02T05:00:00.000000+0000,1.0420911096411545
2006-11-03T05:00:00.000000+0000,1.035534481816812
2006-11-06T05:00:00.000000+0000,1.0383893612176274
2006-11-07T05:00:00.000000+0000,1.039429509411106
2006-11-08T05:00:00.000000+0000,1.0374922707790217
2006-11-09T05:00:00.000000+0000,1.036529007932084
2006-11-10T05:00:00.000000+0000,1.0405594136672176
2006-11-13T05:00:00.000000+0000,1.0403255782136207
2006-11-14T05:00:00.000000+0000,1.047322373970066
2006-11-15T05:00:00.000000+0000,1.045464931627213
2006-11-16T05:00:00.000000+0000,1.0477914242146678
2006-11-17T05:00:00.000000+0000,1.0512107395669164
2006-11-20T05:00:00.000000+0000,1.0506323161827025
2006-11-21T05:00:00.000000+0000,1.0504009479496688
2006-11-22T05:00:00.000000+0000,1.0499557195017166
2006-11-24T05:00:00.000000+0000,1.0520758614673278
2006-11-27T05:00:00.000000+0000,1.0467831643742083
2006-11-28T05:00:00.000000+0000,1.0482444849399988
2006-11-29T05:00:00.000000+0000,1.0520367383032947
2006-11-30T05:00:00.000000+0000,1.0443505999278144
2006-12-01T05:00:00.000000+0000,1.0438127804541035
2006-12-04T05:00:00.000000+0000,1.0512812644159315
2006-12-05T05:00:00.000000+0000,1.0471074224198953
2006-12-06T05:00:00.000000+0000,1.0463180387800126
2006-12-07T05:00:00.000000+0000,1.0476779425672962
2006-12-08T05:00:00.000000+0000,1.0474162688312736
2006-12-11T05:00:00.000000+0000,1.0480937112620394
2006-12-12T05:00:00.000000+0000,1.049583142902278
2006-12-13T05:00:00.000000+0000,1.0516375190917426
2006-12-14T05:00:00.000000+0000,1.0558780671608134
2006-12-15T05:00:00.000000+0000,1.060796283085049
2006-12-18T05:00:00.000000+0000,1.0611930192634371
2006-12-19T05:00:00.000000+0000,1.0593222858057043
2006-12-20T05:00:00.000000+0000,1.0598436212209779
2006-12-21T05:00:00.000000+0000,1.0577854259575985
2006-12-22T05:00:00.000000+0000,1.0571587997899528
2006-12-26T05:00:00.000000+0000,1.0622589316174862
2006-12-27T05:00:00.000000+0000,1.0653077885152566
2006-12-28T05:00:00.000000+0000,1.0675038406642965
2006-12-29T05:00:00.000000+0000,1.063992590565593
2007-01-18T05:00:00.000000+0000,1.063992590565593
2007-01-19T05:00:00.000000+0000,1.062878695855452
2007-01-22T05:00:00.000000+0000,1.064474001852117
2007-01-23T05:00:00.000000+0000,1.0646515123690226
2007-01-24T05:00:00.000000+0000,1.0621316940753043
2007-01-25T05:00:00.000000+0000,1.0692973153855263
2007-01-26T05:00:00.000000+0000,1.0720391647313146
2007-01-29T05:00:00.000000+0000,1.0717713774820081
